Heart disease_number,diabetes_number,Two or more races pop,0-9,20-29,30-39,40-49,50-59,80+,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Total Specialist Physicians (2019),STATE_NAME_N
294,416,147,351,297,362,313,441,241,57,1.866175054,0.945589309,0.15797706,4.333572156,16
2152,3234,441,3305,3499,3395,3865,4678,1270,532,14.63796435,10.11433175,0.440810972,38.87648766,10
3757,5451,611,4417,5477,5758,6121,7912,2742,1057,28.03811554,22.6971408,0.796742109,107.1678193,38
17650,32972,9020,42440,52794,45632,49118,51694,14922,7217,229.0220246,77.29545222,3.403988766,650.4109266,30
1053,1411,233,1054,1502,1510,1340,1609,516,167,6.810401738,3.357263575,0.119567733,16.03585128,9
157,296,33,157,170,164,179,253,113,30,0.73601772,0.508563022,0.022164604,1.954765233,10
469,626,91,693,573,657,631,933,636,128,3.417292516,2.150046541,0.150693107,11.13349155,23
2659,3937,549,4414,4330,4172,4860,5194,1481,709,23.80147668,7.998723929,0.851791088,52.37298345,17
827,1260,469,1276,5987,1735,1633,1635,429,308,9.641357012,4.525710683,0.206692781,25.30264127,46
11403,21283,9139,29491,61034,36398,23568,26154,6459,4028,128.3180028,60.23323849,2.75089957,336.7559556,46
6220,9137,1799,11185,13618,12121,15872,22590,5430,2049,77.23473012,26.06689641,1.147951399,219.3427137,30
2615,3947,777,5332,5130,4605,4427,5430,1709,591,13.99500973,8.259883014,0.739332332,47.91947877,43
21949,33899,9338,52148,56554,57694,66031,79450,22610,8288,306.0728242,103.3002717,4.549206378,869.2312869,30
2985,4317,778,4637,4660,4351,4560,5516,1814,1032,20.15954722,7.464273487,0.647615857,76.05146627,35
1674,2517,281,1903,2402,2325,2343,2495,864,286,10.75238018,5.300505861,0.188775607,25.31767964,9
372,491,186,367,357,350,420,608,296,86,1.783770112,1.120656363,0.054035841,6.529526616,47
1394,1838,262,1331,1207,1316,1379,2314,1177,402,8.161878279,5.135181751,0.35991616,26.59128607,23
88,115,39,104,84,95,122,128,86,18,0.515716296,0.400089428,0.057301811,1.178780106,26
374,538,103,396,315,362,411,603,223,94,1.666849085,1.497256882,0.109023559,3.37973034,12
225,278,34,396,331,314,291,470,330,42,1.748883234,1.493760733,0.210753371,3.542135599,41
4197,6339,1131,5907,6431,5763,6663,7495,2433,928,45.24102328,9.381924104,0.905135295,79.51810337,42
3964,6495,982,6025,7903,9515,9039,7472,1868,728,20.02534332,11.81899808,1.057904501,68.56758463,43
2061,3007,261,3104,3030,3040,3590,4939,1841,611,16.4966438,13.35420159,0.468775113,63.05378619,38
33415,58311,29450,78002,181073,144056,89889,88597,24885,13720,732.6162515,253.3280333,8.771746307,2423.575026,21
2468,3750,1131,5946,5917,6305,6328,7399,1681,697,30.30128421,19.49066979,1.10473432,95.4806091,45
372,558,96,657,552,622,707,840,304,87,3.272151001,1.657996122,0.276996948,7.598484633,16
43823,73191,20497,103166,107083,118281,128380,139575,45285,16228,580.0884731,195.781174,8.621942141,1647.421823,30
179,245,65,303,192,224,223,252,134,26,0.617548621,0.703273761,0.0682525,2.545545245,36
2789,3977,692,4004,8284,4155,4039,4530,1609,737,25.6964548,8.635550248,0.919607278,56.54271035,17
1478,2101,194,1833,1930,1832,2233,2575,624,330,10.99822711,3.696064052,0.393597085,24.20059789,17
9341,17844,6782,40076,38838,37327,30916,27410,6834,4375,97.88517401,64.71612996,4.37928699,299.7378651,44
1014,1513,190,1674,1445,1338,1598,1719,481,313,8.130808732,2.732439472,0.290979863,17.89110469,17
22309,42400,15641,82961,80936,85768,67680,67424,17180,8994,307.0540744,241.5296164,27.32634346,806.5678796,27
1720,2232,359,1687,1429,1494,1612,2464,938,269,7.24070243,1.159622075,0.488261926,20.17964348,3
482,686,133,511,1078,657,661,795,300,104,3.278976154,1.539171031,0.070295156,8.60529874,46
300,486,132,799,617,678,662,625,179,92,2.102190846,1.88830515,0.137497948,4.262436382,12
542,1176,120,1670,1323,1366,1175,1131,241,237,6.945580322,0.356268981,0.329632048,11.25743388,24
2545,4104,624,4750,4509,4423,4807,5199,1775,676,19.58472868,4.792671803,0.748677725,49.37869907,14
5626,10369,2888,12431,16845,11534,11149,12757,3801,2676,57.09034991,39.29551156,0.853878999,234.5093284,20
1387,2157,865,2374,2104,2287,2349,2924,919,377,11.28784941,5.719543672,0.955548763,26.21228368,16
606,1049,125,1010,1399,1056,1140,1228,317,217,4.207842597,2.90747504,0.126715925,11.17547064,10
814,1197,251,1455,1082,1230,1353,1603,529,235,4.686003028,4.209229464,0.306497291,9.501416024,12
2586,4499,586,5312,11748,5229,4206,4530,1685,1138,23.94246153,7.768133669,1.60021528,75.88869046,18
15878,29027,3957,32402,32064,31904,27775,30289,10253,5751,123.2339741,39.98327331,8.236450043,390.6058239,18
491,950,137,432,1502,1152,654,704,261,110,2.837421544,1.960561055,0.085446755,7.535814477,10
2487,3565,768,4772,4661,4662,4617,4943,1822,938,14.73192696,7.397131169,0.555081673,63.47522188,13
7005,12376,2532,18818,17251,17221,14454,13695,3797,1628,41.26965357,24.35743291,2.180204931,141.3089613,43
1364,1932,443,3296,2548,3137,3232,3954,1074,393,14.16918489,11.14552151,1.26098966,37.21953352,27
2400,3470,283,3328,3341,2932,3386,3705,1113,912,17.73111193,5.958717233,0.634548995,39.01569823,17
4766,6372,808,6060,6495,6778,7363,8942,3636,993,28.15176278,25.3168916,0.668432782,89.39691639,33
8506,14707,2466,17658,16780,16623,15034,17067,5127,2935,66.23391098,21.48959802,4.426801157,209.9368422,18
2089,4685,827,4558,5112,3782,3063,4398,1315,798,16.59570951,7.790125369,0.355781178,43.55354583,46
2297,3077,613,3267,3021,2940,3110,3726,1341,406,12.220688,1.957182982,0.824077045,34.05872969,3
7399,12723,2598,13041,14498,13789,13458,15084,4368,2102,56.76346326,13.8908562,2.169932566,143.1169161,14
5594,8592,1722,9283,10646,10701,12125,13091,5198,1329,49.45697029,23.21539785,1.060265553,129.7941748,46
1149,1675,675,1803,1861,1639,1714,1878,599,299,6.471121343,5.81948203,0.153649691,20.54927424,33
624,906,74,932,837,802,918,1079,257,150,4.70527137,1.581253432,0.168389057,10.35352146,17
5117,9489,1742,11321,10766,9287,7965,8449,2083,1699,35.25789481,18.35342469,1.414455663,99.83987042,31
1161,1661,337,2341,2636,2383,2372,2671,1007,237,12.22021612,5.423436186,0.750252602,25.98544395,15
1316,1692,214,1772,1750,1604,1710,2084,814,256,6.42881886,1.029596277,0.433514222,17.91694574,3
1029,1446,339,1603,1422,1497,1784,2019,911,403,5.484546051,2.753876437,0.206651241,23.63117726,13
2243,3671,881,4037,3910,4328,4401,6068,1573,568,19.42728969,9.11928605,0.416484996,50.98470488,46
883,1416,240,1387,1422,1430,1497,2108,579,201,6.841320617,3.211356842,0.146665203,17.95426527,46
2048,2765,450,4086,3818,4319,4602,5568,1801,543,19.31706811,11.68806489,0.844843821,58.4212678,49
1596,2128,230,2005,1859,2037,2274,2995,1390,482,8.322642821,4.178929259,0.313587388,35.85964016,13
76128,101883,21836,85014,109203,112113,112586,148023,67251,16163,565.955062,278.9938667,9.936266055,1332.604383,9
694,956,327,1544,3549,2395,2161,1971,348,285,8.765974713,6.803849803,0.269489378,22.07087727,5
1646,2562,486,2770,2645,2704,2669,2972,1011,451,7.984336895,4.712371766,0.421798808,27.33869213,43
2495,3558,381,3232,3376,3273,3708,4275,1576,513,15.44818409,3.257697472,0.615004569,38.61741564,0
1626,2341,275,2036,2703,2036,2208,2734,805,367,12.61677217,4.239992284,0.451520476,27.76205901,17
2211,3230,568,4443,4656,4289,4055,4572,1694,602,21.43881539,9.514729203,1.316222797,45.58815739,15
8250,14474,4203,22620,49274,22609,19288,18583,5571,3081,99.61250698,24.37664883,3.807949876,251.1516032,14
40012,60737,21878,90025,100879,97869,97110,116485,34705,14703,717.5383249,248.1143058,8.591215576,2373.695589,21
2017,3412,404,3498,3146,3411,3277,3641,1141,618,13.91824253,4.515774967,0.930237868,44.11564776,18
4101,6017,801,7095,6742,6884,7474,7844,2335,878,30.02126693,6.330854476,1.195170658,75.04725063,0
16912,32940,7709,34698,53269,50603,34726,38255,9917,5878,168.9064806,32.87176167,6.030608907,537.0702113,25
4621,6410,2382,7243,10520,9527,9368,12073,4742,1584,50.97811532,23.81060516,0.858743137,201.492367,39
5230,7458,1163,7801,7720,8208,8497,9383,3242,1542,35.23908536,24.9890754,2.094892548,104.8568538,48
2491,3804,475,3533,3526,3362,3773,4031,1456,608,25.69785214,5.32913009,0.514135873,45.16795411,42
2161,3222,408,3690,3571,3376,3961,3754,953,696,18.51838801,6.223289221,0.662723497,40.74802759,17
1146,1610,329,1539,3571,2151,1771,2066,831,219,11.19349143,4.967767007,0.687217476,23.80218494,15
3161,4459,1349,5038,4818,4629,4868,6410,2989,1041,17.43252056,8.753141492,0.656836862,75.11122699,13
383,559,106,841,913,861,623,856,388,124,3.768843935,2.964583459,0.335409077,9.899977608,27
7216,11065,2198,12627,23575,13284,13819,15584,4801,1894,52.12131345,25.77805649,1.695601428,158.5510205,40
724,992,114,1048,882,874,864,1103,616,121,2.926348463,1.727136775,0.154593964,10.01993537,43
1115,1543,377,3082,2125,2351,1993,2381,982,247,10.12390009,8.647052089,1.220004874,20.50464332,41
3259,4635,2129,5264,4855,5120,4845,5746,2265,730,12.40977292,14.13243813,1.371548731,51.15328148,36
1334,2240,724,3271,3027,3129,2987,3186,725,462,11.87585864,3.853123341,0.793733361,37.6420511,18
1171,1855,496,5355,3361,3952,3357,3065,718,305,11.54596946,10.3712342,0.755186956,23.41079564,12
13991,27581,3211,29734,33292,30303,26985,28056,8113,4219,117.1800015,24.71080047,4.665029621,292.9269095,0
640,851,114,996,874,859,888,1166,721,123,5.285257173,2.345642231,0.324485092,11.23873365,15
3376,4659,922,3803,14797,5295,5462,6183,1829,1000,25.41431264,22.85510159,0.603435026,80.70404685,33
1134,1866,435,1629,1842,1781,1772,2113,644,427,7.604175376,3.958337867,0.305059873,21.53276276,31
426,570,75,897,682,764,671,909,476,80,4.165968927,1.848892557,0.255767083,8.858644644,15
3064,4847,773,5348,5272,5278,4741,5311,1751,876,20.52631321,6.659764059,1.37189403,65.06077196,18
1730,2677,212,2615,2552,2528,2454,3106,1088,519,11.32797623,3.675362845,0.757115162,35.90546779,18
2243,3186,455,3189,3100,3072,3304,3735,1272,439,23.01489008,4.772746864,0.460457961,40.45223286,42
5051,7475,1278,7541,6406,7424,9389,10566,4323,1158,33.22508557,29.87933283,0.788893276,105.507432,33
275,425,62,691,565,511,540,601,280,57,2.761758609,1.399380733,0.233790771,6.413267709,16
5176,8007,1363,11503,10503,10646,10071,10930,3229,2137,28.82611902,17.01323368,1.522834368,98.70179621,43
1497,2712,1220,6018,4418,6114,5322,4348,802,608,17.44334532,12.05275387,0.52529285,46.32720663,10
792,1125,227,1041,998,1070,1209,1610,572,157,3.60654167,2.12858818,0.190527403,12.3489444,43
703,939,273,1326,1065,1204,1023,1387,453,165,5.480406014,4.680938752,0.660429477,11.09984981,41
2983,4557,621,4438,4187,4094,4178,5141,2006,715,19.19720917,4.048288099,0.764256258,47.98923949,0
5278,7602,1934,9962,9062,8924,8747,10144,3771,2074,29.9180429,15.02231773,1.127276652,128.9074006,13
4415,6307,1436,5632,5964,5636,6726,7205,2249,955,26.85304747,5.662743554,1.069041307,67.1273264,0
153,210,65,275,180,233,260,282,160,52,0.905587763,0.568936929,0.027433018,3.314922347,47
478,811,77,831,930,872,762,820,324,157,3.116632246,2.153486082,0.093854969,8.27736099,10
5871,8605,909,6763,8013,7292,8786,10074,3265,1376,58.65753167,12.16419237,1.173558828,103.0996942,42
301,473,69,918,712,681,701,769,268,68,3.402427954,1.724007343,0.288025265,7.901009615,16
2635,3540,519,3108,4088,4370,4382,5811,2111,834,24.0704774,16.97397157,0.316842379,93.35016323,32
1141,1525,171,1011,1091,1022,1268,1665,737,194,5.070142879,4.559581533,0.120384991,16.10041768,33
599,1053,100,707,1355,1221,1246,999,265,123,3.606395281,2.491895556,0.108603804,9.578106512,10
566,776,162,1114,765,783,780,1099,697,141,4.560203663,3.587069293,0.405836307,11.9787168,27
2812,3698,432,5841,8953,5347,5018,6285,2552,810,26.96721084,16.3168918,1.179427505,81.55785535,49
861,1162,338,1325,1156,1455,1470,2057,540,236,6.996616138,5.430534184,0.215094589,17.61600519,5
1706,2687,342,3812,3229,3272,3183,3827,1389,405,14.55425786,3.561641441,0.556374758,36.69544424,14
690,1432,79,1036,1767,912,862,939,366,271,6.28762209,0.322519446,0.298405842,10.19101164,24
43,61,19,68,49,61,98,95,58,11,0.223511764,0.131917095,0.011807743,0.76531331,43
3089,4719,867,5774,5632,5539,5366,5724,1720,950,18.87553524,3.022978441,1.272833028,52.60561048,3
142,190,34,200,164,194,171,276,163,28,1.027521837,0.808251627,0.091444527,2.699088463,27
537,727,84,925,847,923,934,1102,478,196,3.179712316,1.596583335,0.119807818,13.70037642,13
649,966,201,997,987,1029,1139,1287,417,178,3.109848862,1.835439081,0.164287975,10.64824815,43
1410,1964,190,1860,1762,1805,2023,2300,730,373,8.358810786,5.927479411,0.496914442,24.8723425,48
280,390,49,500,409,393,428,616,305,69,2.180333224,1.371792987,0.096146639,7.103495362,23
658,968,205,2191,1557,1567,1621,1501,484,148,5.383334245,4.835611284,0.352107618,10.91533615,12
1253,1650,186,2233,1806,1938,2003,2771,1008,325,9.895753864,5.98756564,0.432796864,29.92806586,49
341,463,105,214,292,341,439,689,195,89,1.116661592,0.702394747,0.058422247,4.097523985,28
7623,13232,4312,17357,16509,18794,18003,19036,4926,3217,70.807939,36.85892715,2.840631604,200.507021,31
60329,113626,42608,178261,218055,208490,159795,154036,35430,26122,676.9272391,250.6390639,21.74596529,2553.693718,35
1261,1945,241,2105,1953,1904,2069,2246,727,310,7.220784219,1.156432109,0.486918783,20.12413196,3
4460,5944,943,8501,7832,8328,8180,10978,4182,1227,38.21409761,23.12197948,1.671316995,115.5721985,49
202,259,49,306,197,219,224,321,198,32,1.427379068,0.709004482,0.121811343,2.820401091,34
331,562,100,829,629,628,642,706,270,75,3.135106414,1.588555747,0.265395732,7.280244066,16
3282,4237,620,5317,5274,5611,6029,8112,3045,780,26.74437592,16.18206238,1.169681683,80.88392808,49
47805,87571,61503,135747,139695,152889,157236,161025,43655,17792,448.198646,230.2055716,10.43877734,1708.90636,4
6468,9935,1908,12684,13073,13145,11405,13943,3655,1981,49.7735955,16.14904727,3.326661628,157.7637695,18
1707,2441,303,2638,2578,2401,2713,2969,760,336,13.86892853,4.660791934,0.496331798,30.51731514,17
867,1314,190,1382,1338,1280,1395,1657,648,206,6.15586387,1.506430631,0.235324075,15.5206924,14
2090,2952,472,4305,4592,5083,4593,5577,1769,728,14.6614225,7.361729775,0.552425148,63.17144041,13
12343,18103,6783,32313,44133,33554,27795,25169,6279,3191,102.6051961,16.4325563,6.918971075,285.9579295,3
1255,1767,456,2767,5100,5375,4532,4158,443,496,15.76055769,12.23280592,0.484521463,39.68176339,5
538,1080,35,1197,946,826,657,779,333,158,2.453800444,1.448237979,0.129630064,8.401911863,43
4123,5498,533,5244,5894,5837,6679,8017,2826,898,28.60074727,13.42536194,0.613146882,75.05939748,46
821,1176,143,1012,984,925,1092,1414,433,251,6.068394921,2.039344714,0.217171597,13.35295079,17
1605,2291,662,2424,2364,2587,2492,3027,1348,442,9.112300548,5.724817071,0.276039398,33.35576068,47
3119,4569,325,3649,3659,3640,4463,4264,1348,746,17.00922013,12.06173996,1.011163829,50.61236095,48
1564,2465,294,2726,2429,2179,2178,2826,1205,322,7.318285636,4.319266967,0.386612463,25.05810571,43
2507,3520,337,3405,3354,3473,3758,4452,1602,798,20.4803404,6.882622915,0.732936517,45.0651253,17
2351,3376,437,2257,2217,2216,2386,3353,1562,589,8.206468957,4.843474557,0.433533663,28.09928128,43
1202,1749,518,2761,2682,2835,2461,2440,788,256,5.800310367,6.605481655,0.641059943,23.90897164,36
1933,2546,490,2453,2648,2705,2682,4011,1412,622,11.60458847,9.932162488,0.378068041,53.30496828,22
4065,6429,1022,6248,6811,6424,6666,7508,2650,1074,28.42366216,5.993953196,1.131568734,71.05355358,0
1934,2818,963,6988,5891,7230,5681,5942,770,938,22.84091204,12.85799594,2.316036536,43.44565088,50
10,13,14,0,0,11,9,18,20,0,0.025523569,0.009726214,0.001362909,0.11175854,11
1018,1379,175,1673,1579,1715,1844,2310,872,428,6.077017254,3.051365504,0.228974859,26.18394861,13
2435,3339,372,2749,2917,2897,3687,4590,1636,478,15.58052546,7.313591897,0.334017518,40.88931112,46
1182,1986,945,3453,3301,3576,3486,3940,721,387,13.97126684,6.55819627,0.299518003,36.66599551,46
11147,17725,7010,32028,32305,35801,32840,31510,7847,3904,137.4089285,26.74186054,4.906025543,436.9177666,25
371,547,77,635,511,560,525,715,351,71,2.998625797,1.519401134,0.253842257,6.963313132,16
7505,14723,4529,20542,20375,22592,20993,21921,4354,2269,67.01883863,33.14604513,2.180245104,203.8687161,40
1111,1699,280,2896,2768,2503,2034,2402,949,241,12.10268476,5.371274767,0.743036838,25.73552166,15
20408,33512,16598,55640,82510,53736,47747,50174,19019,8437,173.9959893,89.36851221,4.052456219,663.4175611,4
1235,1767,239,1627,1573,1562,1736,2286,768,361,7.839192495,2.902539232,0.251830327,29.57318818,35
149,228,72,216,143,193,150,234,130,35,0.868644496,0.452171108,0.034847773,2.459742831,31
5596,9262,2096,12386,11804,12781,11822,12496,3076,1536,80.09830414,16.61050427,1.602523482,140.7851717,42
1095,1430,210,1492,1319,1274,1530,2215,887,279,7.400107301,4.477539439,0.323648231,22.38039686,49
30532,46175,11262,70500,71056,66998,60780,70022,27610,9542,297.2211945,240.6035915,8.445954263,1136.044511,38
10162,15579,3933,21921,21268,21518,21899,24914,6358,3519,90.80578791,33.62174893,2.917092706,342.5629177,35
248,334,28,391,294,297,346,483,253,41,1.842172783,1.449058399,0.163944563,4.839008888,27
2172,4357,1555,12102,8802,10456,9497,7019,1296,1126,26.69248538,17.64755869,1.194195701,81.73606128,44
1216,1767,83,1691,1521,1591,1815,1888,424,288,8.826159329,2.966118984,0.315864598,19.42116041,17
1182,2058,316,2164,2796,2125,2149,2454,706,370,8.696726785,6.00914019,0.261895199,23.09735039,10
369,546,93,557,737,667,663,747,385,59,3.062354349,1.551692338,0.259237061,7.111301543,16
8689,12041,3075,19103,26598,21670,20163,23246,7508,2524,89.45828448,54.1279985,3.912512935,270.5517403,49
736,1080,120,1057,1243,1199,1017,1218,471,145,3.253682821,1.920330174,0.171886476,11.14074144,43
4397,7681,2664,18857,14173,19634,20295,15238,2569,2380,49.82639972,25.01861538,1.877400111,214.6862244,13
2125,2970,442,2932,2962,3170,3771,4257,1460,508,15.11683186,7.095931348,0.324076788,39.67240019,46
1032,1439,527,1664,1710,1971,2037,2656,799,449,15.74769365,5.445323188,0.188549972,52.09510024,21
2496,4990,590,5582,5711,5536,5095,6190,1196,1117,21.90717982,7.107786346,1.464185453,69.43760507,18
8615,15826,2675,23822,23458,24365,25884,23442,4659,3384,127.1221404,6.520646704,6.033121717,206.0402477,24
1828,3221,477,2984,3477,3380,3579,4632,1077,473,14.99854268,7.040405697,0.321540888,39.36196373,46
840,1164,180,1082,1035,1120,1238,1490,542,191,5.676174236,1.104669554,0.202661181,18.04847324,25
1123,1476,191,1655,1686,1730,1762,2413,862,291,8.521605149,5.156117551,0.372697627,25.77218104,49
2598,3216,340,1808,1851,1898,2175,3612,1646,608,10.56104219,9.039009635,0.344070153,48.51150215,22
654,958,133,649,1422,1236,1015,1011,414,150,4.186708398,2.968918482,0.24889137,12.45790195,48
390,562,95,614,612,674,619,734,296,75,2.725657885,2.114548082,0.302850876,6.230075167,26
1999,3310,509,2799,2565,2616,2635,3292,1215,454,10.22150589,1.637007457,0.689266298,28.48706279,3
273,369,105,431,348,368,364,511,261,53,1.959712181,1.541515228,0.174405007,5.147760705,27
253,361,45,389,357,389,307,488,316,53,1.95979399,0.993025944,0.165902171,4.550971061,16
857,1148,150,1447,1341,1417,1450,2017,723,229,6.865512711,4.154075432,0.300267409,20.76360421,49
2285,3408,688,6655,6068,6544,6429,6751,1915,630,31.09161081,13.79872218,1.908850195,66.11415889,15
14555,26877,8054,38533,51047,52312,40430,37384,9123,5835,143.8860304,129.3967651,3.41641624,456.9151684,33
5786,8750,1996,10225,10263,10245,10529,14191,3913,1823,58.12020043,40.98508782,0.765042683,225.4018526,32
36429,57985,39753,92238,90407,90178,78918,77599,22610,10765,185.9701923,211.7856832,20.55373478,766.5720925,36
2028,3201,742,5570,5712,5182,4458,3901,1322,764,18.06545053,10.29884632,0.440620745,49.20618893,2
691,962,393,732,703,693,871,1056,350,292,3.082706187,1.936714984,0.09338458,11.28430842,47
3699,5847,1023,7363,6572,5934,6340,6374,2145,863,18.14032513,10.70645654,0.958322226,62.11320617,43
526,867,182,1125,919,916,840,1005,365,179,4.167980555,3.235043975,0.128134808,10.49409681,5
8569,12334,2376,15926,13469,12414,11509,13441,4116,3151,52.4069837,29.87644677,1.278219115,142.7447346,2
2476,4659,380,3998,4823,4000,4263,5138,1286,730,24.76144087,1.270121847,1.175159466,40.13347631,24
4587,8537,1016,13829,13258,14263,14103,14258,2902,1950,73.77932919,3.784462235,3.501511788,119.5819329,24
493,703,190,896,736,787,764,999,535,126,3.528410391,2.737318378,0.392045599,8.064938036,26
1421,2181,597,3243,2647,2655,2770,2974,980,413,9.236697131,8.296916899,0.604144434,18.72847747,12
339,451,52,352,351,389,460,606,217,105,1.523052206,0.764748357,0.057386815,6.562351072,13
622,846,91,1465,990,1060,952,1425,636,146,5.512976943,4.33652349,0.49062857,14.48145618,27
1453,1956,144,1430,1294,1272,1265,2011,903,318,7.415564062,2.745686578,0.238221465,27.97505886,35
603,909,330,899,812,832,846,1016,365,116,2.107639233,2.400211611,0.232939791,8.687722463,36
522,1010,77,561,939,989,969,830,278,96,2.907453081,2.008950447,0.0875557,7.721808931,10
2637,4427,1204,7006,6406,7351,5485,5929,1110,978,23.70149473,7.68995197,1.584110054,75.1249154,18
7784,11793,2731,13059,39806,19084,17081,18591,5976,2585,89.02304003,72.06505982,2.529713689,340.2655594,38
234,313,45,317,281,272,295,432,245,44,1.637426734,1.28800457,0.145723145,4.301183143,27
2789,3870,515,4744,4108,4184,4143,4987,1819,886,18.92327547,7.006531535,0.607901215,71.38765717,35
5202,7954,1074,6888,7249,6404,7112,7443,3047,1320,30.84528461,21.87330161,1.833689956,91.78273117,48
2898,4379,776,5392,5967,5486,5658,5727,1854,715,20.77510712,14.3548871,0.625626279,55.17592313,10
2568,3734,633,4205,6560,6119,5514,5523,2389,730,24.48878626,19.82392251,0.695882974,93.60150534,38
375,534,159,485,478,563,559,785,297,105,2.768017203,1.741544157,0.12206187,9.018161602,23
20228,32229,9272,48001,55906,46529,46017,50294,13324,7977,197.5441379,73.14268791,6.346011384,745.2310894,35
2254,3086,772,4281,5243,4091,3802,4701,1865,622,22.09163204,9.804454802,1.356302071,46.97632682,15
3665,4896,775,7427,7029,8473,7804,9323,2773,1103,33.5481644,20.29879069,1.467249545,101.4608576,49
879,1220,113,1447,1512,1451,1629,1911,669,295,5.080995646,2.551247461,0.191445937,21.89240598,13
97,120,31,138,134,124,113,167,126,21,0.68732934,0.587063537,0.082828271,1.39209621,41
6639,9375,1686,15161,13807,16069,17090,21977,6029,1976,70.97920124,42.9469682,3.104318897,214.6648187,49
26093,47189,14030,67098,70075,65094,63444,67641,18474,12205,311.6972595,105.1985313,4.632803204,885.2043976,30
1191,1666,534,2738,2371,2680,3445,4810,621,425,13.35888597,10.36871046,0.410687686,33.63486004,5
481,674,128,556,921,919,949,1099,322,119,3.305898024,2.564694697,0.367322003,7.55633834,26
1686,2946,257,2855,2929,2858,2718,2794,925,389,15.89926035,0.815542117,0.754567006,25.76960653,24
1099,1827,410,3239,3021,2792,2496,2274,590,252,5.86714215,6.681590706,0.648446303,24.18445332,36
4755,8231,1511,8217,7641,6992,7927,8466,2718,1168,28.90358488,25.99300552,0.686283974,91.78435401,33
7415,11832,2685,17612,15432,18479,19696,19734,4282,2031,119.396057,24.75993388,2.388752011,209.8570571,42
2014,3173,629,2950,2761,2744,2662,3278,1773,601,13.33742414,6.942768733,0.535063004,37.76761788,31
3604,5007,1352,5396,6544,5742,5622,6596,2914,1183,19.51999799,9.801296593,0.735490555,84.10550817,13
328,414,127,526,374,391,439,526,337,67,2.258214648,1.928792215,0.272131575,4.573720154,41
104,151,17,122,113,116,116,194,96,17,0.413910674,0.244290916,0.02186619,1.41724687,43
4943,7731,2309,15813,13611,12172,10930,10747,2933,2894,39.2264186,24.64405884,1.188287952,143.5890996,47
1185,1764,231,1283,1235,1379,1389,1953,841,242,6.097254522,5.483263448,0.144772632,19.36204695,33
1154,1967,306,2205,1972,2053,2329,2685,851,323,8.629441583,5.962648421,0.259868957,22.91864984,10
3818,5593,796,5639,6306,6445,6502,8150,2645,1166,34.5834036,24.38745604,0.4552252,134.1214101,32
92,118,16,99,104,106,110,175,110,19,0.642945926,0.505743111,0.057219111,1.688886666,27
1321,1759,235,1930,2118,1787,1879,2224,877,269,7.115997113,1.139650112,0.479852679,19.8320931,3
2098,3060,710,3938,3703,3727,3902,4610,1701,545,18.18138231,3.538372618,0.649145052,57.81115562,25
2907,4127,493,4111,4272,3893,4797,5829,1814,600,17.05477772,15.33736847,0.404947022,54.15804864,33
1947,2773,614,2933,2993,3595,3473,4554,1483,720,15.13247751,9.520850431,0.667300223,49.30140154,23
1709,2380,196,2005,1898,1839,2209,2659,720,299,15.46693668,3.207478866,0.309446367,27.18553606,42
1317,1829,363,2395,2413,2455,2384,2997,922,332,10.71176909,6.481307177,0.46848579,32.39596853,49
1327,1890,456,2733,3117,3195,3307,3631,938,495,15.51207969,9.977822095,0.565544572,48.87920945,45
1734,2436,334,3987,3496,4260,4266,5224,1726,644,13.37442391,6.715507634,0.503932555,57.62616984,13
403,544,102,215,256,218,245,477,296,72,1.745092649,0.908404393,0.070008609,4.941583295,31
1625,2260,212,1660,1925,1880,2186,2614,1020,346,15.07977507,3.127190654,0.301700441,26.50503958,42
2816,4054,1308,3202,3760,4496,4754,5837,2273,589,15.34618074,7.8821664,0.357420454,58.51241651,4
9514,16391,1915,21306,22281,20222,18300,18887,5485,3661,78.36494078,25.42551167,5.237589104,248.3876909,18
242072,436733,103003,627602,769628,783596,657620,652618,194900,105409,2017.944064,1013.241307,76.03375781,8694.683835,13
4771,7240,5069,9270,9650,9163,8934,9251,2756,1203,20.84664015,23.74047084,2.304005322,85.93018248,36
16376,27505,17232,116533,130649,79307,65801,45359,11030,8477,237.5786603,157.0735468,10.629037,727.4985323,44
6961,12096,4546,19950,18573,20662,16816,15841,3461,2450,60.96981958,54.83018331,1.447661605,193.6118142,33
1139,1676,629,2094,1721,2173,1880,2455,1161,337,7.008906201,3.599942286,0.163241036,26.72378528,4
2734,4805,332,3255,4222,3488,3554,4637,1686,589,14.05899184,6.953268477,0.457364657,42.76690964,40
9333,14975,4823,19998,21544,21151,19276,21028,7689,3726,85.1533676,66.09313195,2.617841007,214.3982371,5
1596,2496,223,2883,2921,2785,3229,3475,820,415,12.32101571,3.015134167,0.471003207,31.06480244,14
3829,6872,1498,8657,18196,9308,7897,7904,1828,1568,35.38011545,24.44644737,1.065444806,93.96488399,10
1689,2713,296,2708,4060,2469,2360,2795,1142,429,10.19162858,1.632222508,0.687251582,28.40379551,3
434790,952335,313259,1208253,1557073,1501844,1350076,1306003,356275,239829,3937.767709,2022.531916,91.71263834,15014.04866,4
1231,1727,250,2250,2020,2060,2097,2953,1134,301,11.83351969,5.251817011,0.726511615,25.16316075,15
